review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
Amrumehamed,1,2024-10-21,Bank of Abyssinia,Google Play,POSITIVE,0.6924042105674744,,Feature / Others
Good,5,2024-10-19,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,Bank of Abyssinia,Google Play,POSITIVE,0.9683735966682434,"you, my proud bank, ethiopia, i, a member, this bank, i, my problem, money, me, the world, i, a lot, money.but, i, ethiopia, the legal ways, money, ethiopia, i, direct deposit, boa, 🙏",Feature / Others
Very good,5,2024-10-18,Bank of Abyssinia,Google Play,POSITIVE,0.9998520612716675,,Feature / Others
ደደገነሐ,5,2024-10-15,Bank of Abyssinia,Google Play,NEGATIVE,0.6970565915107727,ደደገነሐ,Feature / Others
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,Bank of Abyssinia,Google Play,NEGATIVE,0.9995194673538208,"terrible bank experience, it, this bank, even basic transactions, the app, services, i, money, telebirr, a huge delay, i, failed transactions, even ussd, they, me, embarrassing situations, customer care, anything, i, banks, you",Transaction Performance
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,Bank of Abyssinia,Google Play,NEGATIVE,0.999660849571228,it,Feature / Others
Good App,4,2024-10-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
Best app to me,5,2024-10-11,Bank of Abyssinia,Google Play,POSITIVE,0.9978218078613281,"best app, me",Feature / Others
BOA,5,2024-10-11,Bank of Abyssinia,Google Play,NEGATIVE,0.7410542368888855,boa,Feature / Others
Abdulkadir,5,2024-10-11,Bank of Abyssinia,Google Play,POSITIVE,0.981449544429779,,Feature / Others
Bad,1,2024-10-10,Bank of Abyssinia,Google Play,NEGATIVE,0.999782383441925,,Feature / Others
If it is possible I would gove0 star,1,2024-10-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9928192496299744,"it, i",Feature / Others
Nise mobile bankig,4,2024-10-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9858755469322205,mobile bankig,Feature / Others
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9532790780067444,"overall good app, performance, some improvement, it",Feature / Others
Ok,5,2024-10-04,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9992843270301819,"it, this, a bank, your size",Feature / Others
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.998016357421875,"the simplest way, it, the developer option, this",Feature / Others
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9964292645454407,"me, what, my phone, boa, me, the developer options, i, my phone, your god, damn app, 🤮",Feature / Others
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.6597372889518738,"i, country, i, mobile banking, it, me, i, text, i, side, the country, i, i, the country, thanks",Feature / Others
Good,3,2024-10-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
Worest app,1,2024-10-03,Bank of Abyssinia,Google Play,NEGATIVE,0.7789772152900696,worest app,Feature / Others
The worest app ever,1,2024-10-03,Bank of Abyssinia,Google Play,POSITIVE,0.9535900950431824,the worest app,Feature / Others
አሪፍ ነው በርቱልን,5,2024-10-03,Bank of Abyssinia,Google Play,NEGATIVE,0.8337252736091614,አሪፍ ነው በርቱልን,Feature / Others
Very exemplery App to other Bank Aps !,5,2025-11-29,Dashen Bank,Google Play,NEGATIVE,0.9862420558929443,"very exemplery app, other bank aps",Feature / Others
good,5,2025-11-29,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
It Is An Amazing app,4,2025-11-28,Dashen Bank,Google Play,POSITIVE,0.9998793601989746,"it, an amazing app",Feature / Others
"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,Dashen Bank,Google Play,POSITIVE,0.999860405921936,"the app, it, this application, you, bank, your effort, commitment, dedication, i, your work",Feature / Others
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,Dashen Bank,Google Play,NEGATIVE,0.9985862970352173,"what, you, my phone's settings, who, you, me, it, my phone, you, a lot, users, who, the bank, all, this thing, you, this, a security issue, your side, not mine",Feature / Others
Exceptional Product.,5,2025-11-23,Dashen Bank,Google Play,POSITIVE,0.9998724460601807,exceptional product,Feature / Others
very easy app,3,2025-11-23,Dashen Bank,Google Play,POSITIVE,0.9955209493637085,very easy app,Feature / Others
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,Dashen Bank,Google Play,POSITIVE,0.9998127818107605,"it, smooth access, money transfer, bill payment, balance check, other features, issues, the design, digital banking, the good work",Transaction Performance
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.8832131028175354,,Feature / Others
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.9899314641952515,"bill payment options, this app, nonsense, banking app",Transaction Performance
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.9997981190681458,"it, i, what, the issue",Feature / Others
always updating bad stability,1,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9964240193367004,bad stability,Feature / Others
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.999519944190979,"it, disable developer option, i, it, its",Feature / Others
with the super app evry thing i need is just a tap away,5,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9930068254470825,i,Feature / Others
nice,5,2025-11-16,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
eyita tips,1,2025-11-15,Dashen Bank,Google Play,POSITIVE,0.9007538557052612,eyita tips,Feature / Others
clear and presize,5,2025-11-15,Dashen Bank,Google Play,POSITIVE,0.9996238946914673,,Feature / Others
smooth and easy!!!,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9998213648796082,,Feature / Others
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9971605539321899,"i, an amazing experience, this app;ot",Feature / Others
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9918859004974365,"one super app, smooth navigation, transaction, lifestyle, services",Transaction Performance
Very nice App.,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9998617172241211,very nice app,Feature / Others
system failure transfer to others account,2,2025-11-13,Dashen Bank,Google Play,NEGATIVE,0.9988131523132324,"system failure transfer, others",Transaction Performance
thank you,1,2025-11-13,Dashen Bank,Google Play,POSITIVE,0.9998352527618408,you,Feature / Others
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,Dashen Bank,Google Play,NEGATIVE,0.9978633522987366,"only the, ui, ux, it, it, a shame",User Interface & Experience
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,Dashen Bank,Google Play,POSITIVE,0.9994845390319824,"excellent app, transfer, tele airtime",Transaction Performance
wow dashen bank super app,5,2025-11-12,Dashen Bank,Google Play,POSITIVE,0.9992703795433044,,Feature / Others
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,Dashen Bank,Google Play,NEGATIVE,0.9995548129081726,"a complete disappointment, it, glitches, it, it, people’s patience, them, it, a joke, it, i",Feature / Others
Best Mobile Banking App in Ethiopia .,5,2025-11-11,Dashen Bank,Google Play,POSITIVE,0.9997279047966003,ethiopia,Feature / Others
very nice app I have ever seen,5,2025-11-10,Dashen Bank,Google Play,POSITIVE,0.9998395442962646,i,Feature / Others
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,Dashen Bank,Google Play,NEGATIVE,0.9997878670692444,"nasty bank, i, them, they, response, this app, you, you, energy, everything, hopeless bank",Feature / Others
it's good but is not fast,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.916059136390686,it,Feature / Others
your financial system must improved,4,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.7152234315872192,your financial system,Feature / Others
your service is too good,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.999098539352417,your service,Feature / Others
good experience,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.9998599290847778,good experience,Feature / Others
ok,5,2025-11-08,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
"Amazing app, 👏",5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997995495796204,"amazing app, 👏",Feature / Others
wooow,5,2025-11-07,Dashen Bank,Google Play,NEGATIVE,0.9839174747467041,wooow,Feature / Others
ok,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
Nice app,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
best,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
"easy to use, friendly",5,2025-11-06,Dashen Bank,Google Play,POSITIVE,0.999752938747406,,Feature / Others
"12yr more LC, UCP & ICC & loan",5,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.930407702922821,"12yr more lc, ucp, icc, loan",Feature / Others
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9997969269752502,"check awash, cbe apps",Feature / Others
amzing,5,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9989879727363586,,Feature / Others
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998143315315247,"it, smooth access, money transfer, bill payment, balance check, other features, issues, the design, digital banking, the good work",Transaction Performance
betam kerfafa naw,1,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9936383366584778,betam kerfafa naw,Feature / Others
exceptional,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998514652252197,,Feature / Others
worst app ever,1,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9997803568840027,worst app,Feature / Others
"Dashen, always two step ahead.",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9996127486228943,,Feature / Others
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9868883490562439,"the barrier, other banks, ""commercial bank, ethiopia",Feature / Others
👍,5,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727,,Feature / Others
i am using,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9937612414360046,i,Feature / Others
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998525381088257,"it, a wonderful app, a local talent, it, an appreciation, it, new exciting features",Feature / Others
