review,rating,date,bank,source,sentiment_label,sentiment_score,keywords,identified_theme
i m living out of country how may i download and use mobile banking? it asks me the ethiopia phone number and i can t receive text to confirm because i m out side the country. so please lete know if i can use while i m outside the country. thanks,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.8754245042800903,"i, country, i, mobile banking, it, me, i, t, text, i, the country, i, i, the country, thanks",Feature / Others
good,3,2024-10-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
"its good app when we compare to others but when we enter our code,it takes too long to open the apps fix it please",4,2025-12-01,Dashen Bank,Google Play,NEGATIVE,0.9975259900093079,"its good app, we, others, we, our code, it, the apps, it",Feature / Others
easy to use and comfortable.,5,2025-12-01,Dashen Bank,Google Play,POSITIVE,0.999824583530426,,Feature / Others
best app,4,2025-12-01,Dashen Bank,Google Play,POSITIVE,0.999686598777771,best app,Feature / Others
great,5,2025-12-01,Dashen Bank,Google Play,POSITIVE,0.9998630285263062,,Feature / Others
when u release update its always a problem,5,2025-12-01,Dashen Bank,Google Play,NEGATIVE,0.9981871247291565,u,Feature / Others
primary choice,5,2025-12-01,Dashen Bank,Google Play,POSITIVE,0.9975801706314087,primary choice,Feature / Others
its use friendly,4,2025-12-01,Dashen Bank,Google Play,POSITIVE,0.9990565180778503,its use,Feature / Others
"the apk need time to open the passward page immediately , and lagging.",1,2025-12-01,Dashen Bank,Google Play,NEGATIVE,0.9997720122337341,"the apk, time, the passward page",Feature / Others
"this app is not good it s, access are limited and u guys are working only on it s graphics we need it for banking activities not for game. make it more active and better its dormant. i don t like it cbe is better than.",1,2025-11-30,Dashen Bank,Google Play,NEGATIVE,0.9993550181388855,"this app, it, access, u guys, it, graphics, we, it, banking activities, game, it, its dormant, i don t, it, cbe",Feature / Others
great app,5,2025-11-30,Dashen Bank,Google Play,POSITIVE,0.999821126461029,great app,Feature / Others
good app,5,2025-11-30,Dashen Bank,Google Play,POSITIVE,0.9998493194580078,good app,Feature / Others
very smart app easy to use and friendly,5,2025-11-29,Dashen Bank,Google Play,POSITIVE,0.9998064637184143,very smart app,Feature / Others
very exemplery app to other bank aps !,5,2025-11-29,Dashen Bank,Google Play,NEGATIVE,0.9862420558929443,"very exemplery app, other bank aps",Feature / Others
good,5,2025-11-29,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
it is an amazing app,4,2025-11-28,Dashen Bank,Google Play,POSITIVE,0.9998793601989746,"it, an amazing app",Feature / Others
"its fast and easy to communicate to the app and its available all area keep it up.i will make happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,Dashen Bank,Google Play,POSITIVE,0.999860405921936,"the app, it, this application, you, bank, your effort, commitment, dedication, i, your work",Feature / Others
what do you care about my phone s settings? who are you to tell me what to turn off and on? it is my phone after all. this develoler option thing will cost you a lot of users who are willing to leave the bank once and for all. turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,Dashen Bank,Google Play,NEGATIVE,0.9989594221115112,"what, you, who, you, me, it, my phone, you, a lot, users, who, the bank, all, this thing, you, this, a security issue, your side, not mine",Feature / Others
exceptional product.,5,2025-11-23,Dashen Bank,Google Play,POSITIVE,0.9998724460601807,exceptional product,Feature / Others
very easy app,3,2025-11-23,Dashen Bank,Google Play,POSITIVE,0.9955209493637085,very easy app,Feature / Others
"the dashen super app is very impressive. it is fast, easy to use, and provides smooth access to all essential banking services. money transfer, bill payment, balance check, and other features work efficiently without issues. the design is clean and user friendly. great step forward in digital banking keep up the good work, dashen bank!..",5,2025-11-19,Dashen Bank,Google Play,POSITIVE,0.9998262524604797,"it, smooth access, money transfer, bill payment, balance check, other features, issues, the design, great step, digital banking, the good work",Transaction Performance
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.9899314641952515,"bill payment options, this app, nonsense, banking app",Transaction Performance
"it s a really slow app, i m not sure what the issue is. even other bank transfers are not working",2,2025-11-18,Dashen Bank,Google Play,NEGATIVE,0.9997965693473816,"it, i, what, the issue",Feature / Others
always updating bad stability,1,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9964240193367004,bad stability,Feature / Others
"it say s disable developer option, i disabled it but its not working still",1,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9994494318962097,"it, disable developer option, i, it, its",Feature / Others
with the super app evry thing i need is just a tap away,5,2025-11-17,Dashen Bank,Google Play,NEGATIVE,0.9930068254470825,i,Feature / Others
nice,5,2025-11-16,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,,Feature / Others
eyita tips,1,2025-11-15,Dashen Bank,Google Play,POSITIVE,0.9007538557052612,eyita tips,Feature / Others
clear and presize,5,2025-11-15,Dashen Bank,Google Play,POSITIVE,0.9996238946914673,,Feature / Others
smooth and easy!!!,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9998213648796082,,Feature / Others
i have had an amazing experience with this app ot os convenient and easy to use,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9934939742088318,"i, an amazing experience, this app",Feature / Others
"all in one super app with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9918859004974365,"one super app, smooth navigation, transaction, lifestyle, services",Transaction Performance
very nice app.,5,2025-11-14,Dashen Bank,Google Play,POSITIVE,0.9998617172241211,very nice app,Feature / Others
system failure transfer to others account,2,2025-11-13,Dashen Bank,Google Play,NEGATIVE,0.9988131523132324,"system failure transfer, others",Transaction Performance
thank you,1,2025-11-13,Dashen Bank,Google Play,POSITIVE,0.9998352527618408,you,Feature / Others
"only the ui ux is good, but it doesn t function properly. it s a shame that a leading tech bank has such an app. amole is far better.",1,2025-11-13,Dashen Bank,Google Play,NEGATIVE,0.9985170960426331,"it, it, a shame",Feature / Others
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,Dashen Bank,Google Play,POSITIVE,0.9994845390319824,"excellent app, transfer, tele airtime",Transaction Performance
wow dashen bank super app,5,2025-11-12,Dashen Bank,Google Play,POSITIVE,0.9992703795433044,,Feature / Others
"this so called super app is a complete disappointment. it s confusing, slow, and full of glitches honestly, it feels like it was designed to test people s patience, not to help them bank. calling it super is a joke it s one of the most useless apps i ve ever used.",1,2025-11-11,Dashen Bank,Google Play,NEGATIVE,0.9997864365577698,"this, super app, a complete disappointment, it, glitches, it, it, people s patience, them, it, a joke, it, i",Feature / Others
best mobile banking app in ethiopia .,5,2025-11-11,Dashen Bank,Google Play,POSITIVE,0.9997279047966003,ethiopia,Feature / Others
very nice app i have ever seen,5,2025-11-10,Dashen Bank,Google Play,POSITIVE,0.9998395442962646,i,Feature / Others
nasty bank . even the supper app is not working well. when i am calling them they are not response . please don t use this app because you will loss you time energy and everything . hopeless bank .,1,2025-11-10,Dashen Bank,Google Play,NEGATIVE,0.9998007416725159,"nasty bank, i, them, they, response, don t, this app, you, you, time energy, everything, hopeless bank",Feature / Others
it s good but is not fast,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.993617057800293,it,Feature / Others
your financial system must improved,4,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.7152234315872192,your financial system,Feature / Others
your service is too good,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.999098539352417,your service,Feature / Others
good experience,5,2025-11-09,Dashen Bank,Google Play,POSITIVE,0.9998599290847778,good experience,Feature / Others
ok,5,2025-11-08,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
"amazing app,",5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9998681545257568,amazing app,Feature / Others
wooow,5,2025-11-07,Dashen Bank,Google Play,NEGATIVE,0.9839174747467041,wooow,Feature / Others
ok,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997851252555847,,Feature / Others
nice app,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,nice app,Feature / Others
best,5,2025-11-07,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,,Feature / Others
"easy to use, friendly",5,2025-11-06,Dashen Bank,Google Play,POSITIVE,0.999752938747406,,Feature / Others
"12yr more lc, ucp icc loan",5,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9660153985023499,"12yr more lc, ucp icc loan",Feature / Others
"not attractive and friendly app. check awash, cbe apps",1,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9997969269752502,"check awash, cbe apps",Feature / Others
amzing,5,2025-11-06,Dashen Bank,Google Play,NEGATIVE,0.9989879727363586,,Feature / Others
"the dashen super app is very impressive. it is fast, easy to use, and provides smooth access to all essential banking services. money transfer, bill payment, balance check, and other features work efficiently without issues. the design is clean and user friendly. great step forward in digital banking keep up the good work, dashen bank!",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998278617858887,"it, smooth access, money transfer, bill payment, balance check, other features, issues, the design, great step, digital banking, the good work",Transaction Performance
betam kerfafa naw,1,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9936383366584778,betam kerfafa naw,Feature / Others
exceptional,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998514652252197,,Feature / Others
worst app ever,1,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9997803568840027,worst app,Feature / Others
"dashen, always two step ahead.",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9996127486228943,,Feature / Others
please try to fix the barrier between other banks specially with commercial bank of ethiopia,3,2025-11-05,Dashen Bank,Google Play,NEGATIVE,0.9853928685188293,"the barrier, other banks, commercial bank, ethiopia",Feature / Others
i am using,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9937612414360046,i,Feature / Others
it is a wonderful app developed by a local talent. it deserves an appreciation. it will continue to evolve with new exciting features.,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998525381088257,"it, a wonderful app, a local talent, it, an appreciation, it, new exciting features",Feature / Others
wonderful app,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9998787641525269,wonderful app,Feature / Others
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great i like it",5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.9031402468681335,"i, the app, it, it, too many times, your need, a nearest branch, that, time, the app, i, it",Feature / Others
go ahead,5,2025-11-05,Dashen Bank,Google Play,POSITIVE,0.999769389629364,,Feature / Others
its supper,5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9683655500411987,its supper,Feature / Others
good,5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9998161196708679,,Feature / Others
it s so boring,1,2025-11-04,Dashen Bank,Google Play,NEGATIVE,0.9997935891151428,it,Feature / Others
dashen bank super app is the latest version of online banking system that is the gift from dashen bank for us thanks to dashen,5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.9986799359321594,"the latest version, online banking system, that, the gift, dashen bank, us",Feature / Others
"i rarely leave reviews, but this app truely deserves one.it s efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Dashen Bank,Google Play,POSITIVE,0.999733030796051,"i, reviews, this app, one.it, fanancial tasks, effortless.definitely 5 stars, this exceptional app",Feature / Others
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn t work..i think the problem is it was launched too early.,3,2025-11-04,Dashen Bank,Google Play,NEGATIVE,0.9995112419128418,"it, it, night, it, i, the problem, it",Feature / Others
amazing,5,2025-11-03,Dashen Bank,Google Play,POSITIVE,0.999875545501709,,Feature / Others
